alpha,J1,J2,theta_1,theta_2,tticks
3.000000e-01,3.209972e-01,7.489934e-01,-2.143811e+00,-1.464435e+00,6.700000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.154511e+00,-1.492846e+00,6.800000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.166309e+00,-1.522230e+00,6.900000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.179294e+00,-1.552681e+00,7.000000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.193565e+00,-1.584305e+00,7.100000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.209235e+00,-1.617223e+00,7.200000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.226431e+00,-1.651568e+00,7.300000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.245299e+00,-1.687495e+00,7.400000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.266005e+00,-1.725178e+00,7.500000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.288742e+00,-1.764820e+00,7.600000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.313733e+00,-1.806651e+00,7.700000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.341238e+00,-1.850944e+00,7.800000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.371562e+00,-1.898014e+00,7.900000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.405068e+00,-1.948236e+00,8.000000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.442186e+00,-2.002054e+00,8.100000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.483438e+00,-2.060004e+00,8.200000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.529458e+00,-2.122737e+00,8.300000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.581027e+00,-2.191051e+00,8.400000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.639119e+00,-2.265942e+00,8.500000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.704971e+00,-2.348668e+00,8.600000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.780173e+00,-2.440845e+00,8.700000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.866816e+00,-2.544597e+00,8.800000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-2.967715e+00,-2.662769e+00,8.900000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-3.086755e+00,-2.799290e+00,9.000000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-3.229491e+00,-2.959759e+00,9.100000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-3.404184e+00,-3.152490e+00,9.200000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-3.623775e+00,-3.390480e+00,9.300000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-3.909936e+00,-3.695457e+00,9.400000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-4.302451e+00,-4.107226e+00,9.500000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-4.884765e+00,-4.709120e+00,9.600000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-5.874057e+00,-5.717582e+00,9.700000e-01
3.000000e-01,3.209972e-01,7.489934e-01,-8.138813e+00,-7.996217e+00,9.800000e-01
3.000000e-01,3.209972e-01,7.489934e-01,0.000000e+00,0.000000e+00,9.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.812611e+00,-3.623909e-02,0.000000e+00
3.500000e-01,3.508896e-01,6.516521e-01,-1.811996e+00,-5.433364e-02,1.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.811101e+00,-7.240034e-02,2.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.809941e+00,-9.043157e-02,3.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.808530e+00,-1.084203e-01,4.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.806885e+00,-1.263601e-01,5.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.805019e+00,-1.442451e-01,6.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.802948e+00,-1.620702e-01,7.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.800686e+00,-1.798306e-01,8.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.798249e+00,-1.975224e-01,9.000000e-02
3.500000e-01,3.508896e-01,6.516521e-01,-1.795652e+00,-2.151421e-01,1.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.792907e+00,-2.326868e-01,1.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.790031e+00,-2.501542e-01,1.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.787036e+00,-2.675424e-01,1.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.783938e+00,-2.848501e-01,1.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.780748e+00,-3.020766e-01,1.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.777481e+00,-3.192216e-01,1.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.774150e+00,-3.362853e-01,1.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.770768e+00,-3.532683e-01,1.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.767346e+00,-3.701719e-01,1.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.763898e+00,-3.869975e-01,2.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.760435e+00,-4.037473e-01,2.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.756970e+00,-4.204234e-01,2.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.753513e+00,-4.370289e-01,2.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.750076e+00,-4.535669e-01,2.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.746669e+00,-4.700411e-01,2.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.743305e+00,-4.864553e-01,2.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.739993e+00,-5.028140e-01,2.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.736744e+00,-5.191218e-01,2.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.733568e+00,-5.353839e-01,2.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.730476e+00,-5.516057e-01,3.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.727477e+00,-5.677930e-01,3.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.724582e+00,-5.839520e-01,3.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.721799e+00,-6.000892e-01,3.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.719140e+00,-6.162116e-01,3.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.716614e+00,-6.323264e-01,3.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.714231e+00,-6.484414e-01,3.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.712000e+00,-6.645646e-01,3.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.709932e+00,-6.807045e-01,3.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.708037e+00,-6.968701e-01,3.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.706325e+00,-7.130709e-01,4.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.704806e+00,-7.293166e-01,4.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.703491e+00,-7.456177e-01,4.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.702391e+00,-7.619852e-01,4.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.701517e+00,-7.784305e-01,4.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.700881e+00,-7.949658e-01,4.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.700495e+00,-8.116039e-01,4.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.700372e+00,-8.283583e-01,4.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.700524e+00,-8.452433e-01,4.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.700966e+00,-8.622740e-01,4.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.701712e+00,-8.794665e-01,5.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.702776e+00,-8.968377e-01,5.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.704177e+00,-9.144058e-01,5.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.705930e+00,-9.321900e-01,5.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.708054e+00,-9.502111e-01,5.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.710568e+00,-9.684909e-01,5.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.713495e+00,-9.870531e-01,5.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.716856e+00,-1.005923e+00,5.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.720676e+00,-1.025128e+00,5.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.724981e+00,-1.044698e+00,5.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.729800e+00,-1.064664e+00,6.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.735165e+00,-1.085062e+00,6.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.741108e+00,-1.105928e+00,6.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.747669e+00,-1.127303e+00,6.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.754887e+00,-1.149234e+00,6.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.762808e+00,-1.171768e+00,6.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.771482e+00,-1.194960e+00,6.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.780963e+00,-1.218870e+00,6.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.791314e+00,-1.243563e+00,6.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.802603e+00,-1.269115e+00,6.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.814906e+00,-1.295606e+00,7.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.828311e+00,-1.323129e+00,7.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.842915e+00,-1.351788e+00,7.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.858828e+00,-1.381699e+00,7.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.876178e+00,-1.412996e+00,7.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.895108e+00,-1.445832e+00,7.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.915786e+00,-1.480380e+00,7.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.938404e+00,-1.516842e+00,7.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.963189e+00,-1.555455e+00,7.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-1.990405e+00,-1.596491e+00,7.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.020365e+00,-1.640277e+00,8.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.053443e+00,-1.687199e+00,8.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.090091e+00,-1.737722e+00,8.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.130858e+00,-1.792410e+00,8.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.176419e+00,-1.851957e+00,8.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.227619e+00,-1.917227e+00,8.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.285525e+00,-1.989313e+00,8.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.351516e+00,-2.069618e+00,8.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.427400e+00,-2.159984e+00,8.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.515609e+00,-2.262881e+00,8.900000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.619506e+00,-2.381715e+00,9.000000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.743890e+00,-2.521345e+00,9.100000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-2.895901e+00,-2.688979e+00,9.200000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-3.086720e+00,-2.895886e+00,9.300000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-3.335068e+00,-3.160898e+00,9.400000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-3.675297e+00,-3.518503e+00,9.500000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-4.179438e+00,-4.040877e+00,9.600000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-5.034892e+00,-4.915405e+00,9.700000e-01
3.500000e-01,3.508896e-01,6.516521e-01,-6.990657e+00,-6.889305e+00,9.800000e-01
3.500000e-01,3.508896e-01,6.516521e-01,0.000000e+00,0.000000e+00,9.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.462782e+00,-2.924708e-02,0.000000e+00
4.000000e-01,3.778871e-01,5.668307e-01,-1.462419e+00,-4.385548e-02,1.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.461876e+00,-5.844658e-02,2.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.461163e+00,-7.301547e-02,3.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.460289e+00,-8.755766e-02,4.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.459265e+00,-1.020691e-01,5.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.458101e+00,-1.165460e-01,6.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.456808e+00,-1.309853e-01,7.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.455394e+00,-1.453840e-01,8.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.453872e+00,-1.597397e-01,9.000000e-02
4.000000e-01,3.778871e-01,5.668307e-01,-1.452250e+00,-1.740503e-01,1.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.450538e+00,-1.883141e-01,1.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.448746e+00,-2.025298e-01,1.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.446884e+00,-2.166966e-01,1.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.444961e+00,-2.308138e-01,1.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.442987e+00,-2.448812e-01,1.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.440971e+00,-2.588990e-01,1.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.438922e+00,-2.728678e-01,1.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.436849e+00,-2.867882e-01,1.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.434761e+00,-3.006614e-01,1.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.432666e+00,-3.144890e-01,2.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.430574e+00,-3.282727e-01,2.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.428492e+00,-3.420147e-01,2.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.426428e+00,-3.557172e-01,2.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.424392e+00,-3.693830e-01,2.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.422391e+00,-3.830151e-01,2.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.420433e+00,-3.966168e-01,2.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.418525e+00,-4.101917e-01,2.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.416677e+00,-4.237436e-01,2.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.414894e+00,-4.372767e-01,2.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.413186e+00,-4.507954e-01,3.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.411560e+00,-4.643046e-01,3.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.410024e+00,-4.778091e-01,3.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.408584e+00,-4.913144e-01,3.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.407250e+00,-5.048262e-01,3.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.406028e+00,-5.183504e-01,3.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.404926e+00,-5.318934e-01,3.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.403953e+00,-5.454618e-01,3.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.403117e+00,-5.590626e-01,3.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.402425e+00,-5.727033e-01,3.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401886e+00,-5.863917e-01,4.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401508e+00,-6.001358e-01,4.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401301e+00,-6.139446e-01,4.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401274e+00,-6.278269e-01,4.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401435e+00,-6.417926e-01,4.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.401795e+00,-6.558518e-01,4.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.402365e+00,-6.700152e-01,4.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.403153e+00,-6.842942e-01,4.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.404173e+00,-6.987009e-01,4.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.405435e+00,-7.132481e-01,4.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.406952e+00,-7.279494e-01,5.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.408737e+00,-7.428193e-01,5.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.410804e+00,-7.578731e-01,5.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.413168e+00,-7.731274e-01,5.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.415845e+00,-7.885997e-01,5.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.418852e+00,-8.043089e-01,5.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.422207e+00,-8.202752e-01,5.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.425929e+00,-8.365204e-01,5.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.430040e+00,-8.530681e-01,5.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.434564e+00,-8.699434e-01,5.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.439524e+00,-8.871740e-01,6.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.444948e+00,-9.047896e-01,6.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.450865e+00,-9.228227e-01,6.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.457309e+00,-9.413087e-01,6.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.464313e+00,-9.602865e-01,6.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.471919e+00,-9.797985e-01,6.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.480169e+00,-9.998917e-01,6.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.489110e+00,-1.020618e+00,6.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.498797e+00,-1.042034e+00,6.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.509289e+00,-1.064205e+00,6.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.520652e+00,-1.087201e+00,7.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.532963e+00,-1.111102e+00,7.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.546304e+00,-1.135998e+00,7.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.560773e+00,-1.161991e+00,7.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.576480e+00,-1.189197e+00,7.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.593549e+00,-1.217747e+00,7.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.612125e+00,-1.247793e+00,7.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.632376e+00,-1.279511e+00,7.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.654498e+00,-1.313104e+00,7.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.678719e+00,-1.348812e+00,7.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.705312e+00,-1.386915e+00,8.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.734601e+00,-1.427751e+00,8.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.766976e+00,-1.471722e+00,8.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.802913e+00,-1.519318e+00,8.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.842997e+00,-1.571143e+00,8.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.887959e+00,-1.627946e+00,8.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.938725e+00,-1.690675e+00,8.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-1.996486e+00,-1.760549e+00,8.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.062809e+00,-1.839166e+00,8.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.139798e+00,-1.928669e+00,8.900000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.230361e+00,-2.032014e+00,9.000000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.338652e+00,-2.153414e+00,9.100000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.470848e+00,-2.299122e+00,9.200000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.636615e+00,-2.478909e+00,9.300000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-2.852140e+00,-2.709100e+00,9.400000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-3.147114e+00,-3.019585e+00,9.500000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-3.583778e+00,-3.472897e+00,9.600000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-4.323977e+00,-4.231325e+00,9.700000e-01
4.000000e-01,3.778871e-01,5.668307e-01,-6.014333e+00,-5.941679e+00,9.800000e-01
4.000000e-01,3.778871e-01,5.668307e-01,0.000000e+00,0.000000e+00,9.900000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.191058e+00,-2.381549e-02,0.000000e+00
4.500000e-01,4.024385e-01,4.918693e-01,-1.190849e+00,-3.571414e-02,1.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.190522e+00,-4.760198e-02,2.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.190083e+00,-5.947586e-02,3.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.189541e+00,-7.133286e-02,4.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.188902e+00,-8.317039e-02,5.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.188174e+00,-9.498613e-02,6.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.187363e+00,-1.067781e-01,7.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.186477e+00,-1.185444e-01,8.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.185523e+00,-1.302838e-01,9.000000e-02
4.500000e-01,4.024385e-01,4.918693e-01,-1.184508e+00,-1.419949e-01,1.000000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.183440e+00,-1.536770e-01,1.100000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.182324e+00,-1.653293e-01,1.200000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.181168e+00,-1.769514e-01,1.300000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.179978e+00,-1.885434e-01,1.400000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.178762e+00,-2.001053e-01,1.500000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.177526e+00,-2.116375e-01,1.600000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.176277e+00,-2.231407e-01,1.700000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.175021e+00,-2.346158e-01,1.800000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.173764e+00,-2.460640e-01,1.900000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.172513e+00,-2.574865e-01,2.000000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.171274e+00,-2.688852e-01,2.100000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.170053e+00,-2.802617e-01,2.200000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.168857e+00,-2.916183e-01,2.300000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.167691e+00,-3.029571e-01,2.400000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.166562e+00,-3.142809e-01,2.500000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.165476e+00,-3.255923e-01,2.600000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.164438e+00,-3.368943e-01,2.700000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.163455e+00,-3.481902e-01,2.800000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.162532e+00,-3.594836e-01,2.900000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.161676e+00,-3.707780e-01,3.000000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.160893e+00,-3.820775e-01,3.100000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.160187e+00,-3.933862e-01,3.200000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.159567e+00,-4.047087e-01,3.300000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.159037e+00,-4.160496e-01,3.400000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158604e+00,-4.274140e-01,3.500000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158274e+00,-4.388070e-01,3.600000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158054e+00,-4.502344e-01,3.700000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.157951e+00,-4.617018e-01,3.800000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.157970e+00,-4.732157e-01,3.900000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158118e+00,-4.847824e-01,4.000000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158404e+00,-4.964089e-01,4.100000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.158834e+00,-5.081025e-01,4.200000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.159416e+00,-5.198709e-01,4.300000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.160157e+00,-5.317222e-01,4.400000e-01
4.500000e-01,4.024385e-01,4.918693e-01,-1.161067e+00,-5.436650e-01,4.500000e-01
